dateObs,dateObs_y,dateObs_m,dateObs_d,TempAvg,TempMin,hhmiTempMin,TempMax,hhmiTempMax,hhmiTempMin_h,hhmiTempMin_m,hhmiTempMax_h,hhmiTempMax_m,classRainfall,hourRainfall,RainfallAmount,discomfortIndex,HumidAvg,SnowloadMax,hhmiSnowloadMax,hhmiSnowloadMax_h,hhmiSnowloadMax_m
2020-11-01,2020,11,1,13.7,11.6,23:59:00,15.0,00:01:00,23.0,59.0,0,1,강한비,7.17,13.6,전원쾌적,84.3,0.0,0.0,0.0,0.0
2020-11-02,2020,11,2,10.8,7.9,07:01:00,15.6,14:32:00,7.0,1.0,14,32,보통비,2.33,1.7,전원쾌적,58.3,0.0,0.0,0.0,0.0
2020-11-03,2020,11,3,5.1,2.7,06:23:00,8.6,00:01:00,6.0,23.0,0,1,약한비,0.83,0.5,전원쾌적,47.5,0.0,0.0,0.0,0.0
2020-11-04,2020,11,4,4.9,0.2,07:14:00,10.8,16:02:00,7.0,14.0,16,2,무강수,0.0,0.0,전원쾌적,43.9,0.0,0.0,0.0,0.0
2020-11-05,2020,11,5,9.6,3.4,06:57:00,15.9,15:41:00,6.0,57.0,15,41,무강수,0.0,0.0,전원쾌적,61.5,0.0,0.0,0.0,0.0
2020-11-06,2020,11,6,13.5,9.9,06:57:00,17.2,14:45:00,6.0,57.0,14,45,무강수,0.0,0.0,전원쾌적,63.3,0.0,0.0,0.0,0.0
2020-11-07,2020,11,7,14.6,12.2,23:12:00,18.1,14:33:00,23.0,12.0,14,33,약한비,0.42,0.1,전원쾌적,68.8,0.0,0.0,0.0,0.0
2020-11-08,2020,11,8,8.5,3.1,23:59:00,12.4,00:26:00,23.0,59.0,0,26,무강수,0.0,0.0,전원쾌적,43.8,0.0,0.0,0.0,0.0
2020-11-09,2020,11,9,5.5,0.7,07:08:00,8.9,12:58:00,7.0,8.0,12,58,무강수,0.0,0.0,전원쾌적,40.9,0.0,0.0,0.0,0.0
2020-11-10,2020,11,10,7.7,3.5,06:49:00,12.9,15:05:00,6.0,49.0,15,5,무강수,0.0,0.0,전원쾌적,56.1,0.0,0.0,0.0,0.0
2020-11-11,2020,11,11,9.3,3.5,07:18:00,16.5,14:48:00,7.0,18.0,14,48,무강수,0.0,0.0,전원쾌적,53.5,0.0,0.0,0.0,0.0
2020-11-12,2020,11,12,10.4,4.6,07:04:00,17.7,13:31:00,7.0,4.0,13,31,무강수,0.0,0.0,전원쾌적,56.9,0.0,0.0,0.0,0.0
2020-11-13,2020,11,13,12.2,8.5,06:13:00,17.6,14:44:00,6.0,13.0,14,44,무강수,0.0,0.0,전원쾌적,71.5,0.0,0.0,0.0,0.0
2020-11-14,2020,11,14,12.5,6.8,07:25:00,19.3,14:59:00,7.0,25.0,14,59,무강수,0.0,0.0,전원쾌적,66.9,0.0,0.0,0.0,0.0
2020-11-15,2020,11,15,11.1,8.2,07:09:00,14.9,15:19:00,7.0,9.0,15,19,무강수,0.0,0.0,전원쾌적,75.0,0.0,0.0,0.0,0.0
2020-11-16,2020,11,16,12.4,7.5,07:33:00,18.3,14:38:00,7.0,33.0,14,38,무강수,0.0,0.0,전원쾌적,70.1,0.0,0.0,0.0,0.0
2020-11-17,2020,11,17,15.9,11.7,04:29:00,20.0,14:13:00,4.0,29.0,14,13,약한비,2.08,0.1,전원쾌적,67.5,0.0,0.0,0.0,0.0
2020-11-18,2020,11,18,16.6,14.8,02:35:00,18.7,14:39:00,2.0,35.0,14,39,강한비,10.83,12.2,전원쾌적,91.4,0.0,0.0,0.0,0.0
2020-11-19,2020,11,19,13.6,6.9,23:43:00,19.1,02:55:00,23.0,43.0,2,55,매우강한비,14.17,86.9,전원쾌적,90.5,0.0,0.0,0.0,0.0
2020-11-20,2020,11,20,2.8,0.3,23:56:00,7.0,00:01:00,23.0,56.0,0,1,무강수,0.0,0.0,전원쾌적,74.3,0.0,0.0,0.0,0.0
2020-11-21,2020,11,21,6.5,-0.3,02:52:00,12.8,14:28:00,2.0,52.0,14,28,약한비,1.67,0.2,전원쾌적,67.9,0.0,0.0,0.0,0.0
2020-11-22,2020,11,22,5.6,1.5,23:49:00,9.1,00:01:00,23.0,49.0,0,1,보통비,8.83,4.8,전원쾌적,80.5,0.0,0.0,0.0,0.0
2020-11-23,2020,11,23,1.7,-1.5,07:38:00,5.9,15:46:00,7.0,38.0,15,46,무강수,0.0,0.0,전원쾌적,61.4,0.0,0.0,0.0,0.0
2020-11-24,2020,11,24,2.9,0.2,01:13:00,6.4,16:27:00,1.0,13.0,16,27,무강수,0.0,0.0,전원쾌적,54.5,0.0,0.0,0.0,0.0
2020-11-25,2020,11,25,4.6,0.0,07:32:00,9.5,13:49:00,7.0,32.0,13,49,무강수,0.0,0.0,전원쾌적,64.1,0.0,0.0,0.0,0.0
2020-11-26,2020,11,26,5.6,1.9,08:02:00,10.9,14:35:00,8.0,2.0,14,35,무강수,0.0,0.0,전원쾌적,66.5,0.0,0.0,0.0,0.0
2020-11-27,2020,11,27,4.1,0.6,23:48:00,7.7,13:10:00,23.0,48.0,13,10,무강수,0.0,0.0,전원쾌적,61.6,0.0,0.0,0.0,0.0
2020-11-28,2020,11,28,-0.1,-2.3,07:34:00,2.8,14:45:00,7.0,34.0,14,45,무강수,0.0,0.0,전원쾌적,50.0,0.0,0.0,0.0,0.0
2020-11-29,2020,11,29,-0.6,-3.6,06:13:00,2.6,13:56:00,6.0,13.0,13,56,무강수,0.0,0.0,전원쾌적,59.6,0.0,0.0,0.0,0.0
2020-11-30,2020,11,30,-0.2,-3.6,06:09:00,4.3,14:54:00,6.0,9.0,14,54,무강수,0.0,0.0,전원쾌적,57.8,0.0,0.0,0.0,0.0
2020-12-01,2020,12,1,1.1,-3.6,07:29:00,6.7,13:58:00,7.0,29.0,13,58,무강수,0.0,0.0,전원쾌적,44.5,0.0,0.0,0.0,0.0
2020-12-02,2020,12,2,2.4,0.5,23:37:00,6.1,14:31:00,23.0,37.0,14,31,무강수,0.0,0.0,전원쾌적,41.4,0.0,0.0,0.0,0.0
2020-12-03,2020,12,3,0.7,-2.3,23:50:00,4.2,13:59:00,23.0,50.0,13,59,무강수,0.0,0.0,전원쾌적,47.1,0.0,0.0,0.0,0.0
2020-12-04,2020,12,4,-0.6,-4.6,07:01:00,4.4,15:18:00,7.0,1.0,15,18,무강수,0.0,0.0,전원쾌적,53.8,0.0,0.0,0.0,0.0
2020-12-05,2020,12,5,2.1,-2.2,07:24:00,6.6,12:07:00,7.0,24.0,12,7,무강수,0.0,0.0,전원쾌적,63.1,0.0,0.0,0.0,0.0
2020-12-06,2020,12,6,4.5,1.2,07:50:00,9.1,13:49:00,7.0,50.0,13,49,무강수,0.0,0.0,전원쾌적,66.9,0.0,0.0,0.0,0.0
2020-12-07,2020,12,7,3.4,-0.7,23:54:00,6.3,12:53:00,23.0,54.0,12,53,무강수,0.0,0.0,전원쾌적,57.5,0.0,0.0,0.0,0.0
2020-12-08,2020,12,8,-0.5,-3.5,05:40:00,4.1,14:08:00,5.0,40.0,14,8,무강수,0.0,0.0,전원쾌적,50.0,0.0,0.0,0.0,0.0
2020-12-09,2020,12,9,1.5,-4.1,06:54:00,6.2,13:46:00,6.0,54.0,13,46,무강수,0.0,0.0,전원쾌적,55.1,0.0,0.0,0.0,0.0
2020-12-10,2020,12,10,5.8,3.2,07:56:00,9.3,15:00:00,7.0,56.0,15,0,무강수,0.0,0.0,전원쾌적,69.9,0.0,0.0,0.0,0.0
2020-12-11,2020,12,11,5.3,2.6,07:12:00,9.4,13:42:00,7.0,12.0,13,42,무강수,0.0,0.0,전원쾌적,77.1,0.0,0.0,0.0,0.0
2020-12-12,2020,12,12,2.3,-0.3,06:29:00,6.1,14:32:00,6.0,29.0,14,32,무강수,0.0,0.0,전원쾌적,51.3,0.0,0.0,0.0,0.0
2020-12-13,2020,12,13,-1.1,-6.0,23:50:00,2.0,02:29:00,23.0,50.0,2,29,보통비,7.58,2.9,전원쾌적,74.9,3.2,1000.0,10.0,0.0
2020-12-14,2020,12,14,-7.7,-9.7,07:42:00,-5.0,14:54:00,7.0,42.0,14,54,무강수,0.0,0.0,전원쾌적,49.1,1.7,1.0,0.0,1.0
2020-12-15,2020,12,15,-8.3,-11.1,07:56:00,-4.6,15:24:00,7.0,56.0,15,24,무강수,0.0,0.0,전원쾌적,43.0,1.0,1.0,0.0,1.0
2020-12-16,2020,12,16,-8.3,-11.2,05:59:00,-3.9,15:26:00,5.0,59.0,15,26,무강수,0.0,0.0,전원쾌적,43.9,0.8,1.0,0.0,1.0
2020-12-17,2020,12,17,-4.9,-11.1,04:54:00,0.8,15:31:00,4.0,54.0,15,31,무강수,0.0,0.0,전원쾌적,47.0,0.7,1.0,0.0,1.0
2020-12-18,2020,12,18,-2.1,-6.4,23:43:00,1.8,14:25:00,23.0,43.0,14,25,약한비,7.58,0.2,전원쾌적,57.0,0.6,455.0,4.0,55.0
2020-12-19,2020,12,19,-5.1,-9.6,07:28:00,-1.2,15:40:00,7.0,28.0,15,40,무강수,0.0,0.0,전원쾌적,45.1,0.0,0.0,0.0,0.0
2020-12-20,2020,12,20,-3.7,-8.2,07:14:00,1.1,15:49:00,7.0,14.0,15,49,무강수,0.0,0.0,전원쾌적,50.4,0.0,0.0,0.0,0.0
2020-12-21,2020,12,21,-1.0,-6.0,07:38:00,4.7,15:00:00,7.0,38.0,15,0,무강수,0.0,0.0,전원쾌적,64.1,0.0,0.0,0.0,0.0
2020-12-22,2020,12,22,2.0,-2.5,02:19:00,7.2,14:44:00,2.0,19.0,14,44,무강수,0.0,0.0,전원쾌적,67.6,0.0,0.0,0.0,0.0
2020-12-23,2020,12,23,4.5,-0.4,04:40:00,8.5,14:41:00,4.0,40.0,14,41,무강수,0.0,0.0,전원쾌적,76.6,0.0,0.0,0.0,0.0
2020-12-24,2020,12,24,2.6,-2.0,23:40:00,6.1,01:08:00,23.0,40.0,1,8,무강수,0.0,0.0,전원쾌적,61.5,0.0,0.0,0.0,0.0
2020-12-25,2020,12,25,-0.8,-4.7,07:55:00,3.5,14:20:00,7.0,55.0,14,20,무강수,0.0,0.0,전원쾌적,51.9,0.0,0.0,0.0,0.0
2020-12-26,2020,12,26,2.2,-2.1,04:04:00,8.0,14:43:00,4.0,4.0,14,43,무강수,0.0,0.0,전원쾌적,65.8,0.0,0.0,0.0,0.0
2020-12-27,2020,12,27,5.8,1.4,00:01:00,10.0,14:12:00,0.0,1.0,14,12,무강수,0.0,0.0,전원쾌적,62.9,0.0,0.0,0.0,0.0
2020-12-28,2020,12,28,6.7,4.2,08:26:00,11.4,13:44:00,8.0,26.0,13,44,보통비,1.33,1.3,전원쾌적,72.1,0.0,0.0,0.0,0.0
2020-12-29,2020,12,29,0.1,-6.2,23:56:00,4.3,00:06:00,23.0,56.0,0,6,약한비,6.25,0.2,전원쾌적,70.8,0.0,0.0,0.0,0.0
2020-12-30,2020,12,30,-10.9,-12.9,22:22:00,-6.2,00:01:00,22.0,22.0,0,1,무강수,0.0,0.0,전원쾌적,55.5,0.0,0.0,0.0,0.0
2020-12-31,2020,12,31,-8.9,-12.9,01:16:00,-5.0,15:12:00,1.0,16.0,15,12,무강수,0.0,0.0,전원쾌적,53.9,0.0,0.0,0.0,0.0
2021-01-01,2021,1,1,-4.2,-9.8,05:11:00,1.6,14:47:00,5.0,11.0,14,47,무강수,0.0,0.0,전원쾌적,64.0,0.0,0.0,0.0,0.0
2021-01-02,2021,1,2,-5.0,-8.4,08:05:00,-1.4,13:46:00,8.0,5.0,13,46,무강수,0.0,0.0,전원쾌적,38.5,0.0,0.0,0.0,0.0
2021-01-03,2021,1,3,-5.6,-9.1,05:36:00,-2.0,12:38:00,5.0,36.0,12,38,무강수,0.0,0.0,전원쾌적,45.0,0.0,0.0,0.0,0.0
2021-01-04,2021,1,4,-3.5,-8.4,06:56:00,0.3,15:35:00,6.0,56.0,15,35,무강수,0.0,0.0,전원쾌적,51.4,0.0,0.0,0.0,0.0
2021-01-05,2021,1,5,-5.5,-9.9,23:56:00,-2.1,00:01:00,23.0,56.0,0,1,무강수,0.0,0.0,전원쾌적,52.8,0.0,0.0,0.0,0.0
2021-01-06,2021,1,6,-7.4,-12.0,07:02:00,-1.9,15:47:00,7.0,2.0,15,47,보통비,5.33,2.3,전원쾌적,54.6,3.8,2055.0,20.0,55.0
2021-01-07,2021,1,7,-14.5,-16.5,08:02:00,-8.4,00:01:00,8.0,2.0,0,1,무강수,0.0,0.0,전원쾌적,49.9,3.3,1.0,0.0,1.0
2021-01-08,2021,1,8,-14.9,-18.6,08:12:00,-10.7,14:50:00,8.0,12.0,14,50,무강수,0.0,0.0,전원쾌적,44.0,1.1,1.0,0.0,1.0
2021-01-09,2021,1,9,-12.2,-16.6,06:14:00,-7.5,16:02:00,6.0,14.0,16,2,무강수,0.0,0.0,전원쾌적,46.3,1.0,1.0,0.0,1.0
2021-01-10,2021,1,10,-7.7,-12.8,05:38:00,-2.7,14:06:00,5.0,38.0,14,6,무강수,0.0,0.0,전원쾌적,54.4,0.7,1.0,0.0,1.0
2021-01-11,2021,1,11,-6.7,-9.6,05:02:00,-4.0,14:52:00,5.0,2.0,14,52,무강수,0.0,0.0,전원쾌적,62.1,0.4,1.0,0.0,1.0
2021-01-12,2021,1,12,-3.9,-9.3,06:57:00,-0.5,14:17:00,6.0,57.0,14,17,보통비,7.5,2.6,전원쾌적,79.5,5.1,1955.0,19.0,55.0
2021-01-13,2021,1,13,2.0,-3.0,04:30:00,8.3,14:58:00,4.0,30.0,14,58,무강수,0.0,0.0,전원쾌적,80.3,5.0,1.0,0.0,1.0
2021-01-14,2021,1,14,1.7,-3.6,07:49:00,7.0,15:06:00,7.0,49.0,15,6,무강수,0.0,0.0,전원쾌적,46.5,0.0,0.0,0.0,0.0
2021-01-15,2021,1,15,4.5,-0.7,23:57:00,9.9,13:03:00,23.0,57.0,13,3,약한비,0.42,0.2,전원쾌적,67.4,0.0,0.0,0.0,0.0
2021-01-16,2021,1,16,-4.9,-8.7,23:49:00,-0.7,00:01:00,23.0,49.0,0,1,무강수,0.0,0.0,전원쾌적,59.3,0.0,0.0,0.0,0.0
2021-01-17,2021,1,17,-5.5,-10.8,08:00:00,-1.3,15:16:00,8.0,0.0,15,16,무강수,0.0,0.0,전원쾌적,58.5,0.1,2100.0,21.0,0.0
2021-01-18,2021,1,18,-3.8,-9.1,23:56:00,0.2,13:25:00,23.0,56.0,13,25,약한비,5.42,0.3,전원쾌적,64.3,1.0,1030.0,10.0,30.0
2021-01-19,2021,1,19,-6.3,-11.6,07:53:00,-0.2,15:37:00,7.0,53.0,15,37,무강수,0.0,0.0,전원쾌적,37.9,0.0,0.0,0.0,0.0
2021-01-20,2021,1,20,-0.1,-6.6,05:13:00,7.1,15:59:00,5.0,13.0,15,59,무강수,0.0,0.0,전원쾌적,37.8,0.0,0.0,0.0,0.0
2021-01-21,2021,1,21,4.5,2.5,00:01:00,7.0,13:37:00,0.0,1.0,13,37,보통비,10.25,9.2,전원쾌적,64.4,0.0,0.0,0.0,0.0
2021-01-22,2021,1,22,5.5,4.8,00:05:00,6.6,13:56:00,0.0,5.0,13,56,약한비,2.0,0.1,전원쾌적,92.9,0.0,0.0,0.0,0.0
2021-01-23,2021,1,23,7.6,4.8,00:12:00,12.2,15:04:00,0.0,12.0,15,4,무강수,0.0,0.0,전원쾌적,66.0,0.0,0.0,0.0,0.0
2021-01-24,2021,1,24,7.3,2.4,07:58:00,13.9,15:10:00,7.0,58.0,15,10,무강수,0.0,0.0,전원쾌적,63.9,0.0,0.0,0.0,0.0
2021-01-25,2021,1,25,7.9,3.0,05:42:00,13.9,15:27:00,5.0,42.0,15,27,무강수,0.0,0.0,전원쾌적,62.0,0.0,0.0,0.0,0.0
2021-01-26,2021,1,26,5.3,1.7,23:57:00,7.4,00:01:00,23.0,57.0,0,1,보통비,6.92,1.7,전원쾌적,80.4,0.0,0.0,0.0,0.0
2021-01-27,2021,1,27,1.7,-1.8,07:59:00,6.5,14:00:00,7.0,59.0,14,0,무강수,0.0,0.0,전원쾌적,47.6,0.0,0.0,0.0,0.0
2021-01-28,2021,1,28,-2.6,-9.7,23:52:00,1.4,09:40:00,23.0,52.0,9,40,보통비,1.33,2.0,전원쾌적,52.3,3.6,1040.0,10.0,40.0
2021-01-29,2021,1,29,-8.8,-11.6,05:56:00,-4.9,15:56:00,5.0,56.0,15,56,무강수,0.0,0.0,전원쾌적,40.0,0.7,1.0,0.0,1.0
2021-01-30,2021,1,30,-1.6,-8.1,00:01:00,5.2,16:14:00,0.0,1.0,16,14,약한비,4.5,0.5,전원쾌적,60.0,0.8,950.0,9.0,50.0
2021-01-31,2021,1,31,3.2,-3.8,05:42:00,8.7,15:17:00,5.0,42.0,15,17,무강수,0.0,0.0,전원쾌적,57.0,0.0,0.0,0.0,0.0
2021-02-01,2021,2,1,5.0,-2.3,23:57:00,9.5,13:20:00,23.0,57.0,13,20,약한비,0.83,0.7,전원쾌적,74.5,0.0,0.0,0.0,0.0
2021-02-02,2021,2,2,-5.6,-8.2,07:56:00,-2.4,00:01:00,7.0,56.0,0,1,무강수,0.0,0.0,전원쾌적,44.1,0.0,0.0,0.0,0.0
2021-02-03,2021,2,3,-3.2,-9.4,03:35:00,1.4,13:37:00,3.0,35.0,13,37,보통비,6.5,3.4,전원쾌적,64.6,4.2,2355.0,23.0,55.0
2021-02-04,2021,2,4,-3.6,-7.4,07:32:00,0.7,15:54:00,7.0,32.0,15,54,약한비,1.33,0.1,전원쾌적,50.1,4.3,30.0,0.0,30.0
2021-02-05,2021,2,5,1.4,-4.4,00:01:00,6.7,15:32:00,0.0,1.0,15,32,무강수,0.0,0.0,전원쾌적,71.8,1.4,1.0,0.0,1.0
2021-02-06,2021,2,6,6.8,4.3,00:01:00,9.5,14:05:00,0.0,1.0,14,5,무강수,0.0,0.0,전원쾌적,80.4,0.0,0.0,0.0,0.0
2021-02-07,2021,2,7,3.6,-2.6,23:52:00,7.7,14:41:00,23.0,52.0,14,41,무강수,0.0,0.0,전원쾌적,67.0,0.0,0.0,0.0,0.0
2021-02-08,2021,2,8,-3.1,-5.4,07:34:00,0.2,15:17:00,7.0,34.0,15,17,무강수,0.0,0.0,전원쾌적,43.6,0.0,0.0,0.0,0.0
2021-02-09,2021,2,9,-0.9,-6.1,04:15:00,4.7,15:51:00,4.0,15.0,15,51,무강수,0.0,0.0,전원쾌적,51.9,0.0,0.0,0.0,0.0
2021-02-10,2021,2,10,3.4,-1.5,03:39:00,7.2,15:09:00,3.0,39.0,15,9,무강수,0.0,0.0,전원쾌적,75.1,0.0,0.0,0.0,0.0
2021-02-11,2021,2,11,5.5,1.3,06:15:00,10.9,16:06:00,6.0,15.0,16,6,무강수,0.0,0.0,전원쾌적,71.5,0.0,0.0,0.0,0.0
2021-02-12,2021,2,12,6.5,0.6,07:22:00,14.0,15:07:00,7.0,22.0,15,7,무강수,0.0,0.0,전원쾌적,60.6,0.0,0.0,0.0,0.0
2021-02-13,2021,2,13,7.6,1.0,07:58:00,15.9,14:44:00,7.0,58.0,14,44,무강수,0.0,0.0,전원쾌적,50.6,0.0,0.0,0.0,0.0
2021-02-14,2021,2,14,9.5,6.4,07:03:00,13.8,12:44:00,7.0,3.0,12,44,무강수,0.0,0.0,전원쾌적,47.6,0.0,0.0,0.0,0.0
2021-02-15,2021,2,15,1.2,-5.2,23:39:00,8.2,00:01:00,23.0,39.0,0,1,보통비,5.5,1.4,전원쾌적,65.1,0.0,0.0,0.0,0.0
2021-02-16,2021,2,16,-5.1,-7.0,23:58:00,-1.3,17:07:00,23.0,58.0,17,7,보통비,5.55,1.5,전원쾌적,57.9,1.1,1355.0,13.0,55.0
2021-02-17,2021,2,17,-8.3,-10.4,07:19:00,-5.2,14:53:00,7.0,19.0,14,53,무강수,0.0,0.0,전원쾌적,44.1,0.9,1.0,0.0,1.0
2021-02-18,2021,2,18,-5.8,-10.6,06:12:00,-0.4,16:31:00,6.0,12.0,16,31,무강수,0.0,0.0,전원쾌적,44.9,0.2,1.0,0.0,1.0
2021-02-19,2021,2,19,1.6,-7.1,05:37:00,8.9,15:53:00,5.0,37.0,15,53,무강수,0.0,0.0,전원쾌적,66.9,0.0,0.0,0.0,0.0
2021-02-20,2021,2,20,8.8,5.5,00:01:00,14.9,15:45:00,0.0,1.0,15,45,무강수,0.0,0.0,전원쾌적,60.4,0.0,0.0,0.0,0.0
2021-02-21,2021,2,21,10.8,4.7,07:23:00,17.4,13:47:00,7.0,23.0,13,47,무강수,0.0,0.0,전원쾌적,66.6,0.0,0.0,0.0,0.0
2021-02-22,2021,2,22,7.8,0.4,23:58:00,12.6,12:20:00,23.0,58.0,12,20,무강수,0.0,0.0,전원쾌적,58.3,0.0,0.0,0.0,0.0
2021-02-23,2021,2,23,0.0,-3.1,07:33:00,4.3,15:21:00,7.0,33.0,15,21,무강수,0.0,0.0,전원쾌적,34.0,0.0,0.0,0.0,0.0
2021-02-24,2021,2,24,2.9,-3.0,07:20:00,10.1,15:17:00,7.0,20.0,15,17,무강수,0.0,0.0,전원쾌적,33.0,0.0,0.0,0.0,0.0
2021-02-25,2021,2,25,4.2,0.7,04:06:00,8.2,15:27:00,4.0,6.0,15,27,무강수,0.0,0.0,전원쾌적,35.1,0.0,0.0,0.0,0.0
2021-02-26,2021,2,26,8.2,0.5,07:21:00,15.8,15:06:00,7.0,21.0,15,6,무강수,0.0,0.0,전원쾌적,35.0,0.0,0.0,0.0,0.0
2021-02-27,2021,2,27,9.5,4.3,06:36:00,16.2,16:01:00,6.0,36.0,16,1,무강수,0.0,0.0,전원쾌적,48.6,0.0,0.0,0.0,0.0
2021-02-28,2021,2,28,7.8,3.2,07:17:00,10.8,16:07:00,7.0,17.0,16,7,무강수,0.0,0.0,전원쾌적,49.0,0.0,0.0,0.0,0.0
2021-03-01,2021,3,1,4.7,0.5,23:24:00,9.0,00:01:00,23.0,24.0,0,1,매우강한비,22.92,67.5,전원쾌적,91.0,2.3,2350.0,23.0,50.0
2021-03-02,2021,3,2,2.3,0.2,03:52:00,6.9,15:43:00,3.0,52.0,15,43,약한비,1.33,0.1,전원쾌적,75.9,2.3,1.0,0.0,1.0
2021-03-03,2021,3,3,4.4,-1.2,06:56:00,9.9,16:27:00,6.0,56.0,16,27,무강수,0.0,0.0,전원쾌적,64.4,0.0,0.0,0.0,0.0
2021-03-04,2021,3,4,7.2,2.5,03:10:00,13.0,15:59:00,3.0,10.0,15,59,무강수,0.0,0.0,전원쾌적,62.4,0.0,0.0,0.0,0.0
2021-03-05,2021,3,5,9.0,3.0,07:29:00,16.2,15:18:00,7.0,29.0,15,18,무강수,0.0,0.0,전원쾌적,70.3,0.0,0.0,0.0,0.0
2021-03-06,2021,3,6,6.6,3.2,23:57:00,11.6,12:16:00,23.0,57.0,12,16,무강수,0.0,0.0,전원쾌적,69.5,0.0,0.0,0.0,0.0
2021-03-07,2021,3,7,6.2,2.1,06:59:00,12.2,14:23:00,6.0,59.0,14,23,무강수,0.0,0.0,전원쾌적,62.9,0.0,0.0,0.0,0.0
2021-03-08,2021,3,8,7.0,1.5,07:06:00,13.9,14:25:00,7.0,6.0,14,25,무강수,0.0,0.0,전원쾌적,60.3,0.0,0.0,0.0,0.0
2021-03-09,2021,3,9,6.6,2.1,05:50:00,12.2,14:33:00,5.0,50.0,14,33,무강수,0.0,0.0,전원쾌적,58.5,0.0,0.0,0.0,0.0
2021-03-10,2021,3,10,8.8,1.7,07:04:00,17.1,15:39:00,7.0,4.0,15,39,무강수,0.0,0.0,전원쾌적,61.8,0.0,0.0,0.0,0.0
2021-03-11,2021,3,11,10.2,4.7,07:20:00,17.1,14:36:00,7.0,20.0,14,36,무강수,0.0,0.0,전원쾌적,50.8,0.0,0.0,0.0,0.0
2021-03-12,2021,3,12,10.5,7.2,23:53:00,14.9,12:40:00,23.0,53.0,12,40,무강수,0.0,0.0,전원쾌적,57.0,0.0,0.0,0.0,0.0
2021-03-13,2021,3,13,9.2,4.6,06:50:00,14.2,14:36:00,6.0,50.0,14,36,무강수,0.0,0.0,전원쾌적,62.8,0.0,0.0,0.0,0.0
2021-03-14,2021,3,14,9.1,4.9,07:01:00,14.7,15:41:00,7.0,1.0,15,41,무강수,0.0,0.0,전원쾌적,71.4,0.0,0.0,0.0,0.0
2021-03-15,2021,3,15,10.6,5.1,06:02:00,15.7,14:46:00,6.0,2.0,14,46,보통비,1.25,1.7,전원쾌적,68.8,0.0,0.0,0.0,0.0
2021-03-16,2021,3,16,8.4,4.9,23:56:00,13.1,14:38:00,23.0,56.0,14,38,보통비,2.42,1.3,전원쾌적,52.5,0.0,0.0,0.0,0.0
2021-03-17,2021,3,17,8.8,1.8,06:28:00,17.5,16:13:00,6.0,28.0,16,13,무강수,0.0,0.0,전원쾌적,44.9,0.0,0.0,0.0,0.0
2021-03-18,2021,3,18,11.7,5.0,05:40:00,18.4,16:04:00,5.0,40.0,16,4,무강수,0.0,0.0,전원쾌적,50.1,0.0,0.0,0.0,0.0
2021-03-19,2021,3,19,15.3,11.4,06:40:00,20.2,15:10:00,6.0,40.0,15,10,무강수,0.0,0.0,전원쾌적,47.9,0.0,0.0,0.0,0.0
2021-03-20,2021,3,20,9.9,7.4,23:46:00,14.7,00:01:00,23.0,46.0,0,1,보통비,10.5,5.1,전원쾌적,74.6,0.0,0.0,0.0,0.0
2021-03-21,2021,3,21,5.8,3.1,23:55:00,8.6,14:27:00,23.0,55.0,14,27,약한비,1.5,0.3,전원쾌적,65.9,0.0,0.0,0.0,0.0
2021-03-22,2021,3,22,6.2,1.1,06:53:00,11.1,13:49:00,6.0,53.0,13,49,무강수,0.0,0.0,전원쾌적,55.3,0.0,0.0,0.0,0.0
2021-03-23,2021,3,23,9.1,2.5,05:18:00,16.4,14:18:00,5.0,18.0,14,18,무강수,0.0,0.0,전원쾌적,63.5,0.0,0.0,0.0,0.0
2021-03-24,2021,3,24,10.8,5.7,06:19:00,16.9,15:13:00,6.0,19.0,15,13,무강수,0.0,0.0,전원쾌적,61.5,0.0,0.0,0.0,0.0
2021-03-25,2021,3,25,11.9,6.8,23:56:00,19.0,14:05:00,23.0,56.0,14,5,무강수,0.0,0.0,전원쾌적,68.5,0.0,0.0,0.0,0.0
2021-03-26,2021,3,26,12.6,4.8,06:47:00,20.6,15:43:00,6.0,47.0,15,43,무강수,0.0,0.0,전원쾌적,58.4,0.0,0.0,0.0,0.0
2021-03-27,2021,3,27,12.1,10.2,06:21:00,15.0,11:56:00,6.0,21.0,11,56,강한비,13.08,25.5,전원쾌적,70.9,0.0,0.0,0.0,0.0
2021-03-28,2021,3,28,9.0,7.7,06:43:00,13.0,01:38:00,6.0,43.0,1,38,보통비,15.0,9.2,전원쾌적,95.8,0.0,0.0,0.0,0.0
2021-03-29,2021,3,29,10.2,7.3,23:57:00,14.6,13:42:00,23.0,57.0,13,42,약한비,2.75,0.2,전원쾌적,62.3,0.0,0.0,0.0,0.0
2021-03-30,2021,3,30,10.8,4.1,06:23:00,18.2,15:48:00,6.0,23.0,15,48,무강수,0.0,0.0,전원쾌적,47.3,0.0,0.0,0.0,0.0
2021-03-31,2021,3,31,14.5,5.9,06:31:00,22.9,15:35:00,6.0,31.0,15,35,무강수,0.0,0.0,전원쾌적,41.0,0.0,0.0,0.0,0.0
2021-04-01,2021,4,1,17.7,12.0,06:51:00,24.0,16:14:00,6.0,51.0,16,14,무강수,0.0,0.0,전원쾌적,33.0,0.0,0.0,0.0,0.0
2021-04-02,2021,4,2,17.8,12.5,04:08:00,23.0,15:06:00,4.0,8.0,15,6,무강수,0.0,0.0,전원쾌적,35.6,0.0,0.0,0.0,0.0
